tarih;saat;yukleme_adedi;yukleme_yapilan_kart_adedi
2019-10-03;21;1097;1084
2019-10-03;22;784;774
2019-10-03;23;320;319
2019-10-04;0;55;55
2019-10-04;1;7;7
2019-10-04;2;6;6
2019-10-04;5;3;3
2019-10-04;6;216;212
2019-10-04;7;3071;3044
2019-10-04;8;2816;2796
2019-10-04;9;1968;1951
2019-10-04;10;1732;1710
2019-10-04;11;2163;2142
2019-10-04;12;2418;2394
2019-10-04;13;2844;2814
2019-10-04;14;2701;2672
2019-10-04;15;3193;3161
2019-10-04;16;3430;3381
2019-10-04;17;2968;2937
2019-10-04;18;2943;2913
2019-10-04;19;2379;2359
2019-10-04;20;1579;1556
2019-10-04;21;1020;1011
2019-10-04;22;797;790
2019-10-04;23;347;341
2019-10-05;0;63;63
2019-10-05;1;5;5
2019-10-05;2;3;3
2019-10-05;3;3;3
2019-10-05;4;2;2
2019-10-05;5;3;3
2019-10-05;6;96;96
2019-10-05;7;1498;1483
2019-10-05;8;2030;2008
2019-10-05;9;1916;1890
2019-10-05;10;2132;2105
2019-10-05;11;2769;2744
2019-10-05;12;3311;3265
2019-10-05;13;3306;3280
2019-10-05;14;2643;2615
2019-10-05;15;2594;2563
2019-10-05;16;2647;2616
2019-10-05;17;2919;2877
2019-10-05;18;3034;3002
2019-10-05;19;2161;2136
2019-10-05;20;1456;1434
2019-10-05;21;945;934
2019-10-05;22;741;731
2019-10-05;23;300;298
2019-10-06;0;54;53
2019-10-06;1;10;10
2019-10-06;2;3;3
2019-10-06;3;5;4
2019-10-06;4;3;3
2019-10-06;6;10;10
2019-10-06;7;313;308
2019-10-06;8;747;733
2019-10-06;9;1000;985
2019-10-06;10;1228;1214
2019-10-06;11;1979;1952
2019-10-06;12;2622;2593
2019-10-06;13;2887;2851
2019-10-06;14;2793;2752
2019-10-06;15;2707;2678
2019-10-06;16;2617;2582
2019-10-06;17;2843;2803
2019-10-06;18;2693;2656
2019-10-06;19;2190;2173
2019-10-06;20;1720;1701
2019-10-06;21;1218;1205
2019-10-06;22;840;832
2019-10-06;23;383;378
2019-10-07;0;70;70
2019-10-07;1;13;13
2019-10-07;2;5;5
2019-10-07;3;3;3
2019-10-07;4;5;5
2019-10-07;5;4;4
2019-10-07;6;300;298
2019-10-07;7;4843;4807
2019-10-07;8;4342;4295
2019-10-07;9;2625;2606
2019-10-07;10;2116;2082
2019-10-07;11;2599;2573
2019-10-07;12;3327;3303
2019-10-07;13;3310;3276
2019-10-07;14;3013;2979
2019-10-07;15;4030;3986
2019-10-07;16;3921;3865
2019-10-07;17;3512;3474
2019-10-07;18;3390;3356
2019-10-07;19;2597;2562
2019-10-07;20;1761;1742
2019-10-07;21;1177;1159
2019-10-07;22;728;718
2019-10-07;23;319;316
2019-10-08;0;65;64
2019-10-08;1;18;18
2019-10-08;2;3;3
2019-10-08;3;2;2
2019-10-08;5;3;3
2019-10-08;6;203;203
2019-10-08;7;3112;3089
2019-10-08;8;3352;3320
2019-10-08;9;2264;2247
2019-10-08;10;1853;1830
2019-10-08;11;2303;2277
2019-10-08;12;2936;2907
2019-10-08;13;2869;2845
2019-10-08;14;2651;2623
2019-10-08;15;3432;3396
2019-10-08;16;3556;3519
2019-10-08;17;3070;3043
2019-10-08;18;3111;3078
2019-10-08;19;2449;2421
2019-10-08;20;1714;1701
2019-10-08;21;1096;1078
2019-10-08;22;720;716
2019-10-08;23;348;343
2019-10-09;0;74;73
2019-10-09;1;15;13
2019-10-09;2;6;6
2019-10-09;4;2;2
2019-10-09;5;5;5
2019-10-09;6;247;245
2019-10-09;7;3346;3325
2019-10-09;8;3200;3176
2019-10-09;9;2128;2114
2019-10-09;10;1803;1792
2019-10-09;11;2084;2068
2019-10-09;12;2786;2763
2019-10-09;13;2769;2745
2019-10-09;14;2499;2470
2019-10-09;15;3352;3310
2019-10-09;16;3484;3444
2019-10-09;17;3183;3152
2019-10-09;18;3046;3020
2019-10-09;19;2410;2372
2019-10-09;20;1803;1780
2019-10-09;21;1280;1264
2019-10-09;22;844;841
2019-10-09;23;331;330
2019-10-10;0;60;60
2019-10-10;1;17;17
2019-10-10;2;2;2
2019-10-10;3;7;7
2019-10-10;4;1;1
2019-10-10;5;4;4
2019-10-10;6;228;225
2019-10-10;7;3276;3242
2019-10-10;8;3260;3234
2019-10-10;9;2057;2042
2019-10-10;10;1915;1896
2019-10-10;11;2225;2211
2019-10-10;12;2801;2774
2019-10-10;13;2647;2620
2019-10-10;14;2605;2583
2019-10-10;15;3318;3292
2019-10-10;16;3367;3330
2019-10-10;17;3007;2974
2019-10-10;18;3020;2989
2019-10-10;19;2316;2290
2019-10-10;20;1684;1671
2019-10-10;21;1075;1063
2019-10-10;22;769;760
2019-10-10;23;288;283
2019-10-11;0;46;45
2019-10-11;1;3;3
2019-10-11;3;1;1
2019-10-11;4;1;1
2019-10-11;5;1;1
2019-10-11;6;165;165
2019-10-11;7;2914;2896
2019-10-11;8;2809;2779
2019-10-11;9;1951;1936
2019-10-11;10;1768;1747
2019-10-11;11;2239;2208
2019-10-11;12;2124;2106
2019-10-11;13;2905;2870
2019-10-11;14;2815;2790
2019-10-11;15;3332;3295
2019-10-11;16;3586;3534
2019-10-11;17;3137;3106
2019-10-11;18;3069;3028
2019-10-11;19;2252;2232
2019-10-11;20;1534;1512
2019-10-11;21;1006;997
2019-10-11;22;705;693
2019-10-11;23;340;331
2019-10-12;0;67;67
2019-10-12;1;3;3
2019-10-12;2;1;1
2019-10-12;3;1;1
2019-10-12;4;2;2
2019-10-12;5;3;3
2019-10-12;6;106;103
2019-10-12;7;1365;1352
2019-10-12;8;2167;2144
2019-10-12;9;1835;1817
2019-10-12;10;1995;1971
2019-10-12;11;2800;2775
2019-10-12;12;3479;3458
2019-10-12;13;3615;3571
2019-10-12;14;3339;3312
2019-10-12;15;3075;3040
2019-10-12;16;2834;2804
2019-10-12;17;2965;2939
2019-10-12;18;3054;3013
2019-10-12;19;2088;2060
2019-10-12;20;1390;1368
2019-10-12;21;885;876
2019-10-12;22;699;691
2019-10-12;23;345;342
2019-10-13;0;40;40
2019-10-13;1;3;3
2019-10-13;2;2;2
2019-10-13;3;1;1
2019-10-13;4;4;4
2019-10-13;5;2;2
2019-10-13;6;10;10
2019-10-13;7;248;247
2019-10-13;8;726;720
2019-10-13;9;931;922
2019-10-13;10;1120;1102
2019-10-13;11;1771;1753
2019-10-13;12;2428;2399
2019-10-13;13;2541;2510
2019-10-13;14;2535;2500
2019-10-13;15;2349;2307
2019-10-13;16;2271;2235
2019-10-13;17;2457;2430
2019-10-13;18;2493;2458
2019-10-13;19;1942;1920
2019-10-13;20;1480;1461
2019-10-13;21;996;985
2019-10-13;22;754;743
2019-10-13;23;378;374
2019-10-14;0;84;83
2019-10-14;1;9;9
2019-10-14;2;9;9
2019-10-14;3;3;3
2019-10-14;4;1;1
2019-10-14;5;5;5
2019-10-14;6;267;265
2019-10-14;7;3276;3250
2019-10-14;8;2965;2945
2019-10-14;9;1960;1944
2019-10-14;10;2156;2139
2019-10-14;11;2433;2412
2019-10-14;12;3342;3301
2019-10-14;13;3328;3282
2019-10-14;14;2882;2852
2019-10-14;15;3993;3955
2019-10-14;16;4141;4094
2019-10-14;17;3772;3729
2019-10-14;18;3491;3467
2019-10-14;19;2567;2550
2019-10-14;20;1834;1809
2019-10-14;21;1161;1144
2019-10-14;22;704;697
2019-10-14;23;278;275
2019-10-15;0;92;91
2019-10-15;1;9;9
2019-10-15;2;3;3
2019-10-15;3;1;1
2019-10-15;4;2;2
2019-10-15;5;2;2
2019-10-15;6;178;178
2019-10-15;7;3248;3216
2019-10-15;8;3338;3311
2019-10-15;9;2211;2188
2019-10-15;10;1945;1934
2019-10-15;11;2169;2149
2019-10-15;12;2950;2919
2019-10-15;13;2789;2761
2019-10-15;14;2679;2647
2019-10-15;15;3524;3484
2019-10-15;16;3573;3532
2019-10-15;17;3355;3331
2019-10-15;18;3066;3041
2019-10-15;19;2247;2227
2019-10-15;20;1656;1636
2019-10-15;21;1043;1031
2019-10-15;22;743;735
2019-10-15;23;295;294
2019-10-16;0;55;54
2019-10-16;1;4;4
2019-10-16;2;3;3
2019-10-16;5;3;3
2019-10-16;6;178;177
2019-10-16;7;2929;2914
2019-10-16;8;2971;2954
2019-10-16;9;2054;2034
2019-10-16;10;1766;1752
2019-10-16;11;2124;2089
2019-10-16;12;2875;2853
2019-10-16;13;2722;2693
2019-10-16;14;2505;2466
2019-10-16;15;3443;3415
2019-10-16;16;3284;3244
2019-10-16;17;2817;2785
2019-10-16;18;3030;3013
2019-10-16;19;2292;2272
2019-10-16;20;1630;1611
2019-10-16;21;981;971
2019-10-16;22;700;692
2019-10-16;23;305;302
2019-10-17;0;50;50
2019-10-17;1;8;8
2019-10-17;2;3;3
2019-10-17;4;2;2
2019-10-17;5;5;5
2019-10-17;6;190;190
2019-10-17;7;3041;3021
2019-10-17;8;3082;3055
2019-10-17;9;2113;2087
2019-10-17;10;1866;1850
2019-10-17;11;2131;2114
2019-10-17;12;2886;2860
2019-10-17;13;2732;2709
2019-10-17;14;2470;2447
2019-10-17;15;3316;3278
2019-10-17;16;3338;3307
2019-10-17;17;3112;3085
2019-10-17;18;2844;2814
2019-10-17;19;2319;2287
2019-10-17;20;1574;1555
2019-10-17;21;1070;1059
2019-10-17;22;704;694
2019-10-17;23;290;286
2019-10-18;0;60;60
2019-10-18;1;12;11
2019-10-18;2;1;1
2019-10-18;3;2;2
2019-10-18;4;1;1
2019-10-18;5;3;2
2019-10-18;6;181;181
2019-10-18;7;2858;2832
2019-10-18;8;2876;2846
2019-10-18;9;2150;2128
2019-10-18;10;1816;1801
2019-10-18;11;2202;2180
2019-10-18;12;2276;2258
2019-10-18;13;2974;2941
2019-10-18;14;2872;2836
2019-10-18;15;3332;3296
2019-10-18;16;3627;3591
2019-10-18;17;3182;3148
2019-10-18;18;2964;2933
2019-10-18;19;2235;2204
2019-10-18;20;1480;1463
2019-10-18;21;1052;1039
2019-10-18;22;764;760
2019-10-18;23;294;292
2019-10-19;0;42;41
2019-10-19;1;5;5
2019-10-19;2;3;3
2019-10-19;3;1;1
2019-10-19;4;1;1
2019-10-19;5;2;2
2019-10-19;6;111;110
2019-10-19;7;1325;1317
2019-10-19;8;2160;2142
2019-10-19;9;1805;1791
2019-10-19;10;1979;1961
2019-10-19;11;2777;2752
2019-10-19;12;3560;3515
2019-10-19;13;3815;3776
2019-10-19;14;3268;3223
2019-10-19;15;3196;3157
2019-10-19;16;2970;2930
2019-10-19;17;3178;3141
2019-10-19;18;2934;2892
2019-10-19;19;1954;1924
2019-10-19;20;1318;1300
2019-10-19;21;938;925
2019-10-19;22;721;709
2019-10-19;23;291;288
2019-10-20;0;61;61
2019-10-20;1;4;4
2019-10-20;2;4;4
2019-10-20;3;1;1
2019-10-20;5;1;1
2019-10-20;6;13;13
2019-10-20;7;315;311
2019-10-20;8;780;774
2019-10-20;9;1109;1101
2019-10-20;10;1190;1177
2019-10-20;11;1736;1710
2019-10-20;12;2458;2418
2019-10-20;13;2886;2855
2019-10-20;14;2783;2741
2019-10-20;15;2526;2506
2019-10-20;16;2669;2642
2019-10-20;17;2811;2780
2019-10-20;18;2689;2664
2019-10-20;19;2018;1993
2019-10-20;20;1529;1511
2019-10-20;21;1173;1162
2019-10-20;22;796;781
2019-10-20;23;328;322
2019-10-21;0;59;59
2019-10-21;1;13;13
2019-10-21;2;1;1
2019-10-21;3;2;2
2019-10-21;4;1;1
2019-10-21;5;6;6
2019-10-21;6;292;292
2019-10-21;7;4496;4455
2019-10-21;8;3888;3854
2019-10-21;9;2494;2471
2019-10-21;10;2046;2023
2019-10-21;11;2479;2436
2019-10-21;12;3265;3238
2019-10-21;13;3276;3254
2019-10-21;14;2831;2802
2019-10-21;15;3914;3869
2019-10-21;16;4012;3973
2019-10-21;17;3669;3635
2019-10-21;18;3402;3359
2019-10-21;19;2413;2391
2019-10-21;20;1617;1601
2019-10-21;21;1037;1028
2019-10-21;22;848;838
2019-10-21;23;308;308
2019-10-22;0;53;52
2019-10-22;1;11;11
2019-10-22;2;10;10
2019-10-22;3;2;2
2019-10-22;5;5;5
2019-10-22;6;175;175
2019-10-22;7;2907;2886
2019-10-22;8;3135;3107
2019-10-22;9;2187;2171
2019-10-22;10;1838;1817
2019-10-22;11;2097;2073
2019-10-22;12;2870;2846
2019-10-22;13;2979;2950
2019-10-22;14;2649;2626
2019-10-22;15;3407;3380
2019-10-22;16;3383;3349
2019-10-22;17;3183;3152
2019-10-22;18;2992;2965
2019-10-22;19;2106;2088
2019-10-22;20;1612;1591
2019-10-22;21;1056;1044
2019-10-22;22;640;636
2019-10-22;23;299;298
2019-10-23;0;62;62
2019-10-23;1;7;7
2019-10-23;2;2;2
2019-10-23;5;4;4
2019-10-23;6;189;187
2019-10-23;7;2687;2669
2019-10-23;8;2773;2754
2019-10-23;9;2056;2034
2019-10-23;10;1716;1705
2019-10-23;11;2105;2082
2019-10-23;12;2928;2893
2019-10-23;13;2767;2738
2019-10-23;14;2586;2555
2019-10-23;15;3174;3147
2019-10-23;16;3369;3325
2019-10-23;17;2901;2874
2019-10-23;18;3032;3008
2019-10-23;19;2158;2135
2019-10-23;20;1592;1574
2019-10-23;21;1107;1092
2019-10-23;22;806;797
2019-10-23;23;307;305
2019-10-24;0;52;52
2019-10-24;1;6;6
2019-10-24;2;5;5
2019-10-24;3;1;1
2019-10-24;5;2;2
2019-10-24;6;185;181
2019-10-24;7;3071;3040
2019-10-24;8;3058;3045
2019-10-24;9;2111;2089
2019-10-24;10;1790;1769
2019-10-24;11;2213;2194
2019-10-24;12;2935;2907
2019-10-24;13;2649;2627
2019-10-24;14;2406;2387
2019-10-24;15;3286;3253
2019-10-24;16;3404;3370
2019-10-24;17;3091;3063
2019-10-24;18;2891;2866
2019-10-24;19;2298;2277
2019-10-24;20;1568;1553
2019-10-24;21;1138;1128
2019-10-24;22;715;707
2019-10-24;23;324;322
2019-10-25;0;68;66
2019-10-25;1;11;11
2019-10-25;3;1;1
2019-10-25;5;6;6
2019-10-25;6;169;168
2019-10-25;7;2893;2868
2019-10-25;8;2802;2780
2019-10-25;9;1991;1979
2019-10-25;10;1851;1834
2019-10-25;11;2268;2241
2019-10-25;12;2167;2142
2019-10-25;13;2879;2857
2019-10-25;14;2817;2783
2019-10-25;15;3239;3202
2019-10-25;16;3558;3527
2019-10-25;17;3133;3104
2019-10-25;18;2904;2888
2019-10-25;19;2233;2210
2019-10-25;20;1469;1450
2019-10-25;21;1020;1001
2019-10-25;22;735;719
2019-10-25;23;348;345
2019-10-26;0;62;61
2019-10-26;1;6;6
2019-10-26;4;2;2
2019-10-26;6;88;87
2019-10-26;7;1380;1364
2019-10-26;8;2098;2083
2019-10-26;9;1743;1724
2019-10-26;10;1976;1953
2019-10-26;11;2594;2560
2019-10-26;12;3383;3342
2019-10-26;13;3470;3439
2019-10-26;14;2993;2964
2019-10-26;15;2783;2747
2019-10-26;16;2973;2944
2019-10-26;17;3051;3009
2019-10-26;18;2754;2724
2019-10-26;19;1824;1800
2019-10-26;20;1143;1126
2019-10-26;21;836;830
2019-10-26;22;683;677
2019-10-26;23;286;285
2019-10-27;0;44;43
2019-10-27;1;4;4
2019-10-27;2;2;2
2019-10-27;4;2;2
2019-10-27;6;12;12
2019-10-27;7;258;255
2019-10-27;8;723;717
2019-10-27;9;1011;998
2019-10-27;10;1078;1060
2019-10-27;11;1716;1694
2019-10-27;12;2374;2347
2019-10-27;13;2500;2476
2019-10-27;14;2549;2519
2019-10-27;15;2409;2373
2019-10-27;16;2553;2527
2019-10-27;17;2949;2898
2019-10-27;18;2318;2291
2019-10-27;19;1621;1603
2019-10-27;20;1252;1241
2019-10-27;21;943;936
2019-10-27;22;700;689
2019-10-27;23;324;320
2019-10-28;0;53;53
2019-10-28;1;13;13
2019-10-28;2;4;4
2019-10-28;3;2;2
2019-10-28;4;2;2
2019-10-28;6;203;200
2019-10-28;7;3502;3477
2019-10-28;8;3084;3060
2019-10-28;9;2043;2027
2019-10-28;10;1983;1960
2019-10-28;11;2557;2526
2019-10-28;12;3779;3747
2019-10-28;13;3540;3498
2019-10-28;14;2684;2642
2019-10-28;15;2504;2476
2019-10-28;16;2583;2548
2019-10-28;17;2392;2364
2019-10-28;18;2596;2571
2019-10-28;19;1798;1768
2019-10-28;20;1158;1135
2019-10-28;21;697;687
2019-10-28;22;597;589
2019-10-28;23;259;257
2019-10-29;0;37;37
2019-10-29;1;4;4
2019-10-29;2;1;1
2019-10-29;3;2;2
2019-10-29;4;1;1
2019-10-29;5;2;2
2019-10-29;6;67;66
2019-10-29;7;1012;999
2019-10-29;8;1337;1324
2019-10-29;9;1435;1423
2019-10-29;10;1767;1742
2019-10-29;11;2342;2315
2019-10-29;12;2669;2637
2019-10-29;13;2599;2561
2019-10-29;14;2334;2303
2019-10-29;15;2460;2434
2019-10-29;16;2439;2415
2019-10-29;17;2868;2835
2019-10-29;18;2688;2665
2019-10-29;19;2005;1985
2019-10-29;20;1481;1460
2019-10-29;21;962;949
2019-10-29;22;802;788
2019-10-29;23;328;322
2019-10-30;0;70;68
2019-10-30;1;12;12
2019-10-30;2;3;2
2019-10-30;3;3;3
2019-10-30;5;8;8
2019-10-30;6;216;215
2019-10-30;7;3756;3727
2019-10-30;8;3842;3807
2019-10-30;9;2466;2444
2019-10-30;10;2046;2023
2019-10-30;11;2419;2391
2019-10-30;12;3076;3047
2019-10-30;13;3120;3084
2019-10-30;14;2659;2631
2019-10-30;15;3735;3705
2019-10-30;16;3656;3621
2019-10-30;17;3448;3415
2019-10-30;18;2949;2924
2019-10-30;19;2172;2151
2019-10-30;20;1515;1501
2019-10-30;21;1108;1099
2019-10-30;22;690;684
2019-10-30;23;292;288
2019-10-31;0;51;51
2019-10-31;1;11;10
2019-10-31;2;4;4
2019-10-31;4;2;2
2019-10-31;5;1;1
2019-10-31;6;183;183
2019-10-31;7;2950;2933
2019-10-31;8;3141;3122
2019-10-31;9;2054;2035
2019-10-31;10;1884;1866
2019-10-31;11;2188;2157
2019-10-31;12;2876;2855
2019-10-31;13;2687;2668
2019-10-31;14;2531;2508
2019-10-31;15;3195;3152
2019-10-31;16;3343;3308
2019-10-31;17;3075;3044
2019-10-31;18;2709;2688
2019-10-31;19;2084;2064
2019-10-31;20;1538;1522
2019-10-31;21;1029;1020
2019-10-31;22;717;711
2019-10-31;23;338;335
2019-11-01;0;49;49
2019-11-01;1;5;5
2019-11-01;2;7;6
2019-11-01;3;5;5
2019-11-01;5;2;2
2019-11-01;6;135;135
2019-11-01;7;2845;2826
2019-11-01;8;2806;2776
2019-11-01;9;1919;1899
2019-11-01;10;1805;1785
2019-11-01;11;2144;2120
2019-11-01;12;2116;2096
2019-11-01;13;2879;2850
2019-11-01;14;2629;2603
2019-11-01;15;3241;3203
2019-11-01;16;3248;3208
2019-11-01;17;2736;2701
2019-11-01;18;2668;2642
2019-11-01;19;1962;1941
2019-11-01;20;1296;1279
2019-11-01;21;875;867
2019-11-01;22;662;656
2019-11-01;23;245;243
2019-11-02;0;42;42
2019-11-02;1;6;6
2019-11-02;2;3;3
2019-11-02;5;3;3
2019-11-02;6;85;84
2019-11-02;7;1380;1368
2019-11-02;8;2069;2042
2019-11-02;9;1691;1671
2019-11-02;10;1887;1871
2019-11-02;11;2561;2533
2019-11-02;12;3314;3287
2019-11-02;13;3531;3488
2019-11-02;14;2999;2962
2019-11-02;15;2783;2752
2019-11-02;16;3019;2983
2019-11-02;17;3142;3102
2019-11-02;18;2634;2605
2019-11-02;19;1888;1870
2019-11-02;20;1181;1169
2019-11-02;21;839;831
2019-11-02;22;627;623
2019-11-02;23;327;323
2019-11-03;0;58;58
2019-11-03;1;9;9
2019-11-03;2;5;5
2019-11-03;3;4;4
2019-11-03;5;4;4
2019-11-03;6;13;13
2019-11-03;7;344;337
2019-11-03;8;888;874
2019-11-03;9;977;965
2019-11-03;10;1117;1108
2019-11-03;11;1729;1714
2019-11-03;12;2458;2442
2019-11-03;13;2926;2883
2019-11-03;14;2581;2543
2019-11-03;15;2581;2540
2019-11-03;16;2602;2570
2019-11-03;17;2946;2910
2019-11-03;18;2558;2518
2019-11-03;19;1934;1915
2019-11-03;20;1440;1426
2019-11-03;21;1041;1033
2019-11-03;22;774;768
2019-11-03;23;311;306
2019-11-04;0;70;69
2019-11-04;1;11;11
2019-11-04;2;4;4
2019-11-04;3;1;1
2019-11-04;5;3;3
2019-11-04;6;266;263
2019-11-04;7;4573;4537
2019-11-04;8;4132;4088
2019-11-04;9;2449;2432
2019-11-04;10;2126;2103
2019-11-04;11;2504;2476
2019-11-04;12;3254;3221
2019-11-04;13;3086;3053
2019-11-04;14;2783;2757
2019-11-04;15;3793;3757
2019-11-04;16;3824;3787
2019-11-04;17;3382;3348
2019-11-04;18;3204;3175
2019-11-04;19;2345;2317
2019-11-04;20;1571;1550
2019-11-04;21;1066;1050
2019-11-04;22;652;648
2019-11-04;23;316;315
2019-11-05;0;64;64
2019-11-05;1;14;14
2019-11-05;2;7;7
2019-11-05;3;1;1
2019-11-05;5;3;3
2019-11-05;6;171;170
2019-11-05;7;2945;2932
2019-11-05;8;3252;3229
2019-11-05;9;2084;2059
2019-11-05;10;1882;1860
2019-11-05;11;2227;2205
2019-11-05;12;2930;2911
2019-11-05;13;2930;2912
2019-11-05;14;2587;2554
2019-11-05;15;3322;3290
2019-11-05;16;3514;3481
2019-11-05;17;3127;3093
2019-11-05;18;2880;2852
2019-11-05;19;2322;2302
2019-11-05;20;1531;1517
2019-11-05;21;1047;1039
2019-11-05;22;743;737
2019-11-05;23;308;306
2019-11-06;0;82;81
2019-11-06;1;18;18
2019-11-06;2;3;3
2019-11-06;3;4;4
2019-11-06;4;1;1
2019-11-06;5;4;4
2019-11-06;6;182;182
2019-11-06;7;2901;2888
2019-11-06;8;3139;3118
2019-11-06;9;2180;2159
2019-11-06;10;1805;1783
2019-11-06;11;2189;2164
2019-11-06;12;2656;2637
2019-11-06;13;2712;2686
2019-11-06;14;2486;2464
2019-11-06;15;3319;3293
2019-11-06;16;3350;3320
2019-11-06;17;2995;2971
2019-11-06;18;2861;2832
2019-11-06;19;2244;2226
2019-11-06;20;1634;1610
2019-11-06;21;1095;1079
2019-11-06;22;728;722
2019-11-06;23;310;305
2019-11-07;0;66;66
2019-11-07;1;18;18
2019-11-07;2;2;2
2019-11-07;3;2;2
2019-11-07;5;4;4
2019-11-07;6;150;147
2019-11-07;7;3054;3030
2019-11-07;8;3063;3048
2019-11-07;9;2104;2086
2019-11-07;10;1905;1880
2019-11-07;11;2180;2167
2019-11-07;12;2851;2825
2019-11-07;13;2668;2646
2019-11-07;14;2418;2393
2019-11-07;15;3377;3350
2019-11-07;16;3352;3317
2019-11-07;17;3198;3160
2019-11-07;18;2928;2894
2019-11-07;19;2224;2199
2019-11-07;20;1564;1547
2019-11-07;21;1079;1064
2019-11-07;22;757;749
2019-11-07;23;310;308
2019-11-08;0;71;70
2019-11-08;1;13;13
2019-11-08;2;2;2
2019-11-08;3;3;3
2019-11-08;4;2;2
2019-11-08;5;3;3
2019-11-08;6;168;167
2019-11-08;7;3047;3028
2019-11-08;8;2965;2935
2019-11-08;9;1946;1932
2019-11-08;10;1773;1759
2019-11-08;11;2236;2209
2019-11-08;12;2057;2036
2019-11-08;13;2787;2755
2019-11-08;14;2625;2597
2019-11-08;15;3235;3197
2019-11-08;16;3690;3660
2019-11-08;17;3261;3217
2019-11-08;18;2856;2832
2019-11-08;19;2100;2076
2019-11-08;20;1479;1458
2019-11-08;21;1004;987
2019-11-08;22;740;727
2019-11-08;23;328;324
2019-11-09;0;77;76
2019-11-09;1;4;4
2019-11-09;2;2;2
2019-11-09;3;1;1
2019-11-09;4;1;1
2019-11-09;5;2;2
2019-11-09;6;85;83
2019-11-09;7;1307;1292
2019-11-09;8;2011;1998
2019-11-09;9;1936;1919
2019-11-09;10;2146;2126
2019-11-09;11;2753;2729
2019-11-09;12;3505;3465
2019-11-09;13;3587;3549
2019-11-09;14;3238;3204
2019-11-09;15;3119;3076
2019-11-09;16;3162;3126
2019-11-09;17;3466;3431
2019-11-09;18;2884;2841
2019-11-09;19;2008;1978
2019-11-09;20;1268;1255
2019-11-09;21;908;899
2019-11-09;22;727;717
2019-11-09;23;345;344
2019-11-10;0;62;62
2019-11-10;1;4;4
2019-11-10;2;3;3
2019-11-10;3;2;2
2019-11-10;4;3;3
2019-11-10;5;3;3
2019-11-10;6;9;9
2019-11-10;7;409;404
2019-11-10;8;957;949
2019-11-10;9;1280;1266
2019-11-10;10;1426;1402
2019-11-10;11;2003;1972
2019-11-10;12;2729;2698
2019-11-10;13;2909;2872
2019-11-10;14;2689;2655
2019-11-10;15;2755;2722
2019-11-10;16;2880;2839
2019-11-10;17;3087;3043
2019-11-10;18;2631;2599
2019-11-10;19;1851;1830
2019-11-10;20;1461;1440
2019-11-10;21;1134;1121
2019-11-10;22;813;800
2019-11-10;23;360;358
2019-11-11;0;69;69
2019-11-11;1;12;11
2019-11-11;2;5;5
2019-11-11;3;2;2
2019-11-11;5;2;2
2019-11-11;6;278;274
2019-11-11;7;4780;4740
2019-11-11;8;4159;4129
2019-11-11;9;2261;2248
2019-11-11;10;2029;2009
2019-11-11;11;2473;2453
2019-11-11;12;3214;3186
2019-11-11;13;3066;3043
2019-11-11;14;2836;2804
2019-11-11;15;3914;3875
2019-11-11;16;3875;3839
2019-11-11;17;3479;3444
2019-11-11;18;3028;2994
2019-11-11;19;2391;2364
2019-11-11;20;1585;1565
2019-11-11;21;1078;1071
2019-11-11;22;745;734
2019-11-11;23;311;307
2019-11-12;0;71;70
2019-11-12;1;10;10
2019-11-12;2;6;6
2019-11-12;3;1;1
2019-11-12;5;2;2
2019-11-12;6;164;163
2019-11-12;7;2881;2857
2019-11-12;8;3216;3183
2019-11-12;9;2133;2115
2019-11-12;10;1866;1847
2019-11-12;11;2197;2181
2019-11-12;12;2843;2815
2019-11-12;13;2704;2682
2019-11-12;14;2580;2555
2019-11-12;15;3453;3405
2019-11-12;16;3288;3256
2019-11-12;17;3139;3103
2019-11-12;18;2785;2761
2019-11-12;19;2126;2106
2019-11-12;20;1489;1468
2019-11-12;21;985;975
2019-11-12;22;711;701
2019-11-12;23;288;288
2019-11-13;0;60;58
2019-11-13;1;7;7
2019-11-13;2;1;1
2019-11-13;3;3;3
2019-11-13;4;4;3
2019-11-13;5;4;4
2019-11-13;6;158;158
2019-11-13;7;2672;2659
2019-11-13;8;2851;2833
2019-11-13;9;1968;1951
2019-11-13;10;1822;1811
2019-11-13;11;2107;2080
2019-11-13;12;2784;2754
2019-11-13;13;2657;2634
2019-11-13;14;2413;2387
2019-11-13;15;3183;3137
2019-11-13;16;3391;3363
2019-11-13;17;3027;3005
2019-11-13;18;2665;2639
2019-11-13;19;2062;2047
2019-11-13;20;1379;1358
2019-11-13;21;1024;1006
2019-11-13;22;662;653
2019-11-13;23;280;280
2019-11-14;0;55;55
2019-11-14;1;13;13
2019-11-14;2;3;3
2019-11-14;3;2;2
2019-11-14;5;2;2
2019-11-14;6;145;145
2019-11-14;7;2883;2860
2019-11-14;8;3008;2983
2019-11-14;9;1948;1930
2019-11-14;10;1804;1784
2019-11-14;11;2213;2183
2019-11-14;12;2851;2818
2019-11-14;13;2656;2631
2019-11-14;14;2376;2365
2019-11-14;15;3193;3161
2019-11-14;16;3455;3415
2019-11-14;17;3068;3041
2019-11-14;18;2663;2626
2019-11-14;19;2073;2057
2019-11-14;20;1268;1255
2019-11-14;21;847;836
2019-11-14;22;705;696
2019-11-14;23;301;300
2019-11-15;0;58;58
2019-11-15;1;10;10
2019-11-15;2;3;3
2019-11-15;3;2;2
2019-11-15;4;3;3
